elapsed_time_s,speed_mps
7.729,3.7427
7.734,3.7348
7.739,3.7267
7.744,3.7185
7.749,3.7102
7.754,3.7018
7.759,3.6932
7.764,3.6845
7.769,3.6757
7.774,3.6667
7.779,3.6576
7.784,3.6484
7.789,3.6391
7.794,3.6296
7.799,3.6200
7.804,3.6104
7.809,3.6006
7.814,3.5906
7.819,3.5806
7.824,3.5704
7.829,3.5601
7.834,3.5497
7.839,3.5391
7.844,3.5285
7.849,3.5176
7.854,3.5067
7.859,3.4957
7.864,3.4846
7.869,3.4733
7.874,3.4619
7.879,3.4504
7.884,3.4388
7.889,3.4270
7.894,3.4152
7.899,3.4033
7.904,3.3912
7.909,3.3789
7.914,3.3666
7.919,3.3542
7.924,3.3417
7.929,3.3290
7.934,3.3162
7.939,3.3033
7.944,3.2904
7.949,3.2772
7.954,3.2641
7.959,3.2508
7.964,3.2376
7.969,3.2238
7.974,3.2103
7.979,3.1966
7.985,3.1826
7.989,3.1687
7.994,3.1547
7.999,3.1405
8.004,3.1262
8.009,3.1118
8.014,3.0973
8.019,3.0828
8.024,3.0682
8.029,3.0535
8.034,3.0387
8.039,3.0237
8.044,3.0086
8.049,2.9934
8.054,2.9781
8.059,2.9627
8.064,2.9473
8.070,2.9317
8.074,2.9162
8.080,2.9005
8.084,2.8847
8.089,2.8688
8.094,2.8529
8.099,2.8367
8.104,2.8206
8.109,2.8044
8.114,2.7880
8.120,2.7715
8.124,2.7551
8.129,2.7385
8.135,2.7217
8.139,2.7050
8.144,2.6883
8.149,2.6713
8.155,2.6543
8.159,2.6373
8.164,2.6202
8.169,2.6028
8.174,2.5856
8.179,2.5683
8.184,2.5509
8.189,2.5333
8.194,2.5158
8.199,2.4982
8.204,2.4805
8.209,2.4624
8.214,2.4446
8.219,2.4269
8.224,2.4089
8.229,2.3908
8.234,2.3727
8.239,2.3546
8.244,2.3364
8.249,2.3181
8.254,2.2998
8.259,2.2813
8.264,2.2630
8.269,2.2445
8.274,2.2260
8.279,2.2074
8.284,2.1888
8.289,2.1702
8.294,2.1515
8.299,2.1327
8.304,2.1139
8.309,2.0952
8.314,2.0763
8.319,2.0573
8.324,2.0385
8.329,2.0195
8.335,2.0001
8.339,1.9814
8.344,1.9625
8.349,1.9434
8.354,1.9245
8.359,1.9053
8.364,1.8863
8.369,1.8671
8.374,1.8480
8.379,1.8289
8.384,1.8099
8.389,1.7908
8.394,1.7717
8.399,1.7526
8.404,1.7335
8.409,1.7144
8.414,1.6953
8.419,1.6762
8.424,1.6571
8.429,1.6381
8.434,1.6193
8.439,1.6003
8.444,1.5815
8.449,1.5626
8.454,1.5437
8.459,1.5250
8.464,1.5062
8.469,1.4875
8.474,1.4690
8.479,1.4505
8.484,1.4321
8.489,1.4137
8.494,1.3955
8.499,1.3772
8.504,1.3591
8.509,1.3410
8.514,1.3232
8.519,1.3055
8.524,1.2880
8.529,1.2702
8.534,1.2531
8.539,1.2359
8.544,1.2188
8.549,1.2020
8.554,1.1852
8.559,1.1687
8.564,1.1524
8.569,1.1363
8.574,1.1203
8.579,1.1047
8.584,1.0894
8.589,1.0743
8.594,1.0594
8.599,1.0448
8.604,1.0306
8.609,1.0166
8.614,1.0030
8.619,0.9897
8.624,0.9767
8.629,0.9641
8.634,0.9519
8.639,0.9401
8.644,0.9287
8.649,0.9178
8.654,0.9075
8.659,0.8975
8.664,0.8881
8.669,0.8790
8.674,0.8707
8.679,0.8628
8.684,0.8555
8.690,0.8488
8.694,0.8427
8.699,0.8372
8.704,0.8323
8.709,0.8281
8.714,0.8244
8.719,0.8214
8.724,0.8191
8.729,0.8174
8.734,0.8164
8.739,0.8160
8.744,0.8162
8.749,0.8172
8.754,0.8187
8.759,0.8209
8.764,0.8237
8.769,0.8272
8.774,0.8312
8.779,0.8359
8.784,0.8411
8.789,0.8470
8.794,0.8533
8.799,0.8601
8.804,0.8675
8.809,0.8755
8.815,0.8839
8.819,0.8927
8.824,0.9020
8.829,0.9118
8.834,0.9219
8.839,0.9325
8.844,0.9434
8.849,0.9547
8.854,0.9663
8.859,0.9783
8.864,0.9905
8.869,1.0031
8.874,1.0159
8.879,1.0290
8.885,1.0423
8.890,1.0561
8.894,1.0698
8.899,1.0837
8.904,1.0980
8.909,1.1124
8.914,1.1269
8.919,1.1417
8.924,1.1565
8.929,1.1715
8.934,1.1866
8.939,1.2019
8.944,1.2172
8.949,1.2328
8.954,1.2483
8.959,1.2640
8.964,1.2797
8.969,1.2956
8.974,1.3114
8.979,1.3274
8.984,1.3433
8.989,1.3594
8.994,1.3754
8.999,1.3916
9.004,1.4077
9.009,1.4239
9.014,1.4400
9.020,1.4563
9.024,1.4725
9.029,1.4887
9.034,1.5049
9.039,1.5212
9.044,1.5374
9.049,1.5537
9.054,1.5698
9.059,1.5862
9.065,1.6024
9.069,1.6186
9.074,1.6346
9.079,1.6509
9.085,1.6668
9.089,1.6830
9.094,1.6991
9.099,1.7151
9.104,1.7311
9.109,1.7471
9.114,1.7631
9.119,1.7790
9.124,1.7947
9.129,1.8106
9.134,1.8263
9.139,1.8421
9.144,1.8577
9.149,1.8733
9.154,1.8888
9.159,1.9044
9.164,1.9198
9.169,1.9353
9.174,1.9506
9.179,1.9659
9.184,1.9811
9.189,1.9964
9.194,2.0114
9.199,2.0265
9.204,2.0415
9.209,2.0565
9.214,2.0713
9.219,2.0862
9.224,2.1009
9.229,2.1156
9.234,2.1302
9.239,2.1448
9.244,2.1592
9.249,2.1737
9.254,2.1879
9.259,2.2023
9.264,2.2165
9.269,2.2310
9.275,2.2450
9.279,2.2589
9.284,2.2728
9.289,2.2867
9.294,2.3005
9.299,2.3143
9.304,2.3279
9.309,2.3416
9.314,2.3552
9.319,2.3685
9.324,2.3818
9.329,2.3952
9.334,2.4084
9.339,2.4216
9.344,2.4346
9.349,2.4476
9.355,2.4605
9.359,2.4734
9.365,2.4863
9.369,2.4988
9.374,2.5114
9.379,2.5239
9.385,2.5364
9.389,2.5487
9.394,2.5610
9.399,2.5733
9.404,2.5854
9.409,2.5975
9.415,2.6094
9.419,2.6213
9.424,2.6330
9.429,2.6448
9.434,2.6564
9.439,2.6680
9.444,2.6795
9.449,2.6910
9.454,2.7022
9.459,2.7134
9.464,2.7246
9.469,2.7357
9.474,2.7466
9.479,2.7576
9.484,2.7684
9.489,2.7793
9.494,2.7899
9.499,2.8005
9.504,2.8110
9.509,2.8215
9.514,2.8318
9.519,2.8422
9.524,2.8524
9.529,2.8626
9.534,2.8726
9.539,2.8827
9.544,2.8925
9.549,2.9025
9.554,2.9122
9.559,2.9219
9.564,2.9315
9.569,2.9411
9.574,2.9506
9.579,2.9601
9.584,2.9694
9.590,2.9787
9.594,2.9879
9.599,2.9971
9.604,3.0061
9.609,3.0152
9.614,3.0241
9.619,3.0330
9.624,3.0417
9.629,3.0505
9.634,3.0592
9.639,3.0679
9.644,3.0763
9.649,3.0848
9.654,3.0932
9.659,3.1016
9.664,3.1099
9.669,3.1182
9.674,3.1263
9.679,3.1344
9.684,3.1425
9.689,3.1504
9.694,3.1583
9.699,3.1662
9.704,3.1741
9.709,3.1819
9.714,3.1895
9.719,3.1972
9.724,3.2048
9.729,3.2124
9.734,3.2198
9.739,3.2272
9.744,3.2346
9.749,3.2420
9.754,3.2492
9.759,3.2564
9.764,3.2635
9.769,3.2707
9.774,3.2777
9.779,3.2848
9.784,3.2917
9.789,3.2987
9.794,3.3055
9.799,3.3124
9.804,3.3191
9.809,3.3259
9.814,3.3325
9.819,3.3391
9.824,3.3457
9.829,3.3523
9.834,3.3587
9.839,3.3653
9.844,3.3716
9.849,3.3780
9.854,3.3843
9.859,3.3907
9.864,3.3969
9.870,3.4031
9.874,3.4092
9.879,3.4154
9.884,3.4214
9.889,3.4275
9.894,3.4336
9.899,3.4395
9.904,3.4454
9.909,3.4514
9.914,3.4572
9.919,3.4631
9.924,3.4688
9.929,3.4747
9.934,3.4803
9.940,3.4861
9.944,3.4917
9.949,3.4973
9.954,3.5029
9.959,3.5084
9.964,3.5139
9.970,3.5194
9.974,3.5248
9.979,3.5302
9.984,3.5355
9.990,3.5409
9.994,3.5461
9.999,3.5513
10.004,3.5565
10.009,3.5617
10.014,3.5667
10.019,3.5718
10.024,3.5768
10.029,3.5819
10.034,3.5868
10.039,3.5917
10.044,3.5965
10.049,3.6014
10.054,3.6062
10.059,3.6110
10.064,3.6156
10.069,3.6204
10.074,3.6250
10.079,3.6296
10.084,3.6342
10.089,3.6387
10.094,3.6432
10.100,3.6477
10.104,3.6521
10.109,3.6565
10.114,3.6608
10.119,3.6651
10.124,3.6694
10.129,3.6737
10.134,3.6778
10.139,3.6820
10.144,3.6861
10.149,3.6903
10.155,3.6943
10.159,3.6984
10.164,3.7023
10.169,3.7063
10.174,3.7102
10.179,3.7142
10.184,3.7180
10.189,3.7219
10.194,3.7256
10.199,3.7295
10.204,3.7331
10.209,3.7369
10.214,3.7405
10.219,3.7442
10.224,3.7477
10.229,3.7513
10.234,3.7548
10.239,3.7584
10.244,3.7618
10.249,3.7653
10.254,3.7686
10.259,3.7721
10.264,3.7754
10.269,3.7788
10.274,3.7820
10.279,3.7853
10.284,3.7885
10.289,3.7918
10.294,3.7949
10.299,3.7981
10.304,3.8011
10.309,3.8043
10.314,3.8073
10.319,3.8104
10.324,3.8133
10.329,3.8164
10.334,3.8193
10.339,3.8223
10.344,3.8251
10.349,3.8281
10.354,3.8309
10.359,3.8337
10.364,3.8365
10.369,3.8393
10.374,3.8420
10.379,3.8448
10.384,3.8474
10.389,3.8502
10.394,3.8528
10.399,3.8555
10.404,3.8580
10.409,3.8607
10.414,3.8632
10.419,3.8657
10.424,3.8682
10.429,3.8707
10.434,3.8732
10.439,3.8757
10.444,3.8780
10.449,3.8805
10.454,3.8828
10.459,3.8852
10.464,3.8875
10.470,3.8899
10.474,3.8921
10.479,3.8944
10.484,3.8966
10.489,3.8989
10.494,3.9010
10.499,3.9032
10.504,3.9053
10.510,3.9075
10.514,3.9096
10.520,3.9117
10.525,3.9138
10.529,3.9159
10.534,3.9178
10.539,3.9199
10.544,3.9218
10.549,3.9238
10.554,3.9257
10.559,3.9277
10.564,3.9296
10.569,3.9315
10.574,3.9333
10.579,3.9352
10.584,3.9370
10.590,3.9388
10.594,3.9405
10.599,3.9423
10.604,3.9440
10.609,3.9457
10.614,3.9473
10.619,3.9490
10.624,3.9505
10.629,3.9522
10.634,3.9537
10.639,3.9552
10.644,3.9567
10.649,3.9582
10.654,3.9596
10.659,3.9610
10.664,3.9623
10.670,3.9637
10.674,3.9650
10.679,3.9663
10.684,3.9675
10.689,3.9688
10.694,3.9700
10.699,3.9712
10.704,3.9723
10.709,3.9734
10.714,3.9745
10.719,3.9755
10.724,3.9765
10.729,3.9776
10.734,3.9785
10.739,3.9795
10.744,3.9803
10.749,3.9813
10.754,3.9821
10.759,3.9830
10.764,3.9837
10.769,3.9846
10.774,3.9853
10.780,3.9861
10.784,3.9868
10.789,3.9875
10.794,3.9881
10.799,3.9888
10.804,3.9894
10.809,3.9900
10.814,3.9906
10.819,3.9912
10.824,3.9917
10.829,3.9922
10.834,3.9927
10.839,3.9932
10.844,3.9936
10.849,3.9941
10.854,3.9945
10.859,3.9949
10.864,3.9953
10.869,3.9957
10.874,3.9960
10.879,3.9964
10.884,3.9967
10.889,3.9970
10.894,3.9973
10.899,3.9976
10.904,3.9979
10.909,3.9982
10.914,3.9984
10.919,3.9987
10.924,3.9988
10.929,3.9991
10.934,3.9993
10.939,3.9995
10.944,3.9996
10.949,3.9999
10.955,4.0000
10.959,4.0002
10.964,4.0003
10.969,4.0005
10.974,4.0006
10.979,4.0007
10.984,4.0008
10.989,4.0010
10.994,4.0010
10.999,4.0012
11.004,4.0012
11.009,4.0014
11.014,4.0014
11.019,4.0015
11.024,4.0016
11.029,4.0017
11.034,4.0017
11.039,4.0018
11.044,4.0018
11.049,4.0019
11.054,4.0019
11.059,4.0020
11.064,4.0020
11.069,4.0021
11.074,4.0021
11.079,4.0022
11.084,4.0022
11.090,4.0022
11.094,4.0022
11.099,4.0023
11.104,4.0022
11.109,4.0023
11.114,4.0022
11.119,4.0023
11.124,4.0022
11.129,4.0023
11.134,4.0022
11.139,4.0022
11.144,4.0022
11.149,4.0022
11.154,4.0021
11.159,4.0021
11.164,4.0020
11.169,4.0020
11.174,4.0019
11.179,4.0018
11.184,4.0017
11.189,4.0017
11.194,4.0015
11.199,4.0015
11.204,4.0013
11.209,4.0012
11.215,4.0011
11.219,4.0010
11.224,4.0008
11.229,4.0006
11.234,4.0004
11.239,4.0002
11.244,4.0000
11.249,3.9998
11.254,3.9995
11.260,3.9993
11.264,3.9990
11.269,3.9988
11.274,3.9984
11.279,3.9982
11.284,3.9979
11.289,3.9977
11.294,3.9973
11.299,3.9971
11.304,3.9968
11.309,3.9965
11.314,3.9962
11.320,3.9960
11.324,3.9956
11.329,3.9954
11.334,3.9951
11.339,3.9948
11.345,3.9945
11.349,3.9943
11.354,3.9940
11.359,3.9938
11.364,3.9935
11.369,3.9933
11.374,3.9930
11.380,3.9929
11.384,3.9926
11.389,3.9924
11.394,3.9922
11.400,3.9920
11.404,3.9918
11.409,3.9917
11.414,3.9915
11.419,3.9913
11.424,3.9911
11.429,3.9910
11.434,3.9909
11.439,3.9908
11.444,3.9906
11.449,3.9906
11.455,3.9904
11.459,3.9904
11.464,3.9903
11.470,3.9903
11.474,3.9902
11.479,3.9902
11.484,3.9902
11.489,3.9902
11.494,3.9901
11.499,3.9902
11.504,3.9902
11.509,3.9902
11.514,3.9902
11.519,3.9903
11.524,3.9903
11.529,3.9905
11.534,3.9905
11.539,3.9906
11.544,3.9907
11.549,3.9908
11.554,3.9909
11.559,3.9911
11.564,3.9912
11.569,3.9913
11.574,3.9915
11.579,3.9917
11.584,3.9918
11.589,3.9920
11.594,3.9921
11.599,3.9924
11.604,3.9925
11.609,3.9928
11.614,3.9929
11.620,3.9932
11.624,3.9934
11.629,3.9936
11.634,3.9938
11.640,3.9941
11.644,3.9943
11.649,3.9946
11.655,3.9948
11.659,3.9951
11.664,3.9953
11.669,3.9956
11.674,3.9958
11.679,3.9961
11.684,3.9963
11.689,3.9966
11.694,3.9969
11.699,3.9972
11.704,3.9974
11.709,3.9977
11.715,3.9979
11.719,3.9982
11.724,3.9984
11.730,3.9986
11.734,3.9988
11.739,3.9991
11.744,3.9993
11.749,3.9995
11.754,3.9997
11.760,3.9999
11.764,4.0001
11.769,4.0003
11.774,4.0004
11.779,4.0006
11.784,4.0007
11.789,4.0009
11.794,4.0010
11.799,4.0011
11.804,4.0011
11.809,4.0012
11.814,4.0012
11.819,4.0013
11.824,4.0013
11.829,4.0013
11.834,4.0012
11.839,4.0012
11.844,4.0011
11.849,4.0010
11.854,4.0009
11.859,4.0008
11.864,4.0006
11.869,4.0004
11.874,4.0002
11.879,4.0000
11.884,3.9997
11.889,3.9994
11.894,3.9991
11.899,3.9987
11.904,3.9983
11.909,3.9979
11.914,3.9974
11.919,3.9970
11.924,3.9964
11.929,3.9959
11.934,3.9952
11.940,3.9946
11.944,3.9939
11.949,3.9932
11.954,3.9924
11.960,3.9916
11.964,3.9908
11.970,3.9899
11.974,3.9889
11.979,3.9880
11.984,3.9870
11.989,3.9859
11.994,3.9848
11.999,3.9836
12.004,3.9824
12.009,3.9812
12.014,3.9798
12.019,3.9785
12.024,3.9771
12.029,3.9756
12.034,3.9741
12.039,3.9725
12.044,3.9709
12.049,3.9692
12.054,3.9674
12.059,3.9657
12.064,3.9638
12.069,3.9619
12.074,3.9599
12.079,3.9579
12.084,3.9557
12.089,3.9536
12.094,3.9513
12.100,3.9490
12.104,3.9466
12.109,3.9442
12.114,3.9416
12.119,3.9391
12.124,3.9364
12.129,3.9337
12.134,3.9308
12.139,3.9280
12.144,3.9250
12.150,3.9220
12.154,3.9188
12.159,3.9156
12.164,3.9123
12.169,3.9090
12.175,3.9055
12.179,3.9020
12.185,3.8983
12.189,3.8946
12.194,3.8908
12.199,3.8870
12.204,3.8830
12.209,3.8789
12.214,3.8748
12.220,3.8705
12.224,3.8662
12.229,3.8617
12.234,3.8572
12.239,3.8526
12.244,3.8478
12.249,3.8431
12.254,3.8381
12.259,3.8331
12.264,3.8280
12.269,3.8228
12.274,3.8174
12.279,3.8120
12.284,3.8065
12.289,3.8008
12.294,3.7951
12.299,3.7893
12.304,3.7833
12.309,3.7773
12.314,3.7711
12.319,3.7648
12.324,3.7584
12.329,3.7519
12.334,3.7453
12.339,3.7386
12.344,3.7318
12.349,3.7249
12.354,3.7178
12.359,3.7106
12.364,3.7033
12.370,3.6959
12.374,3.6884
12.379,3.6808
12.384,3.6731
12.390,3.6652
12.394,3.6572
12.399,3.6491
12.404,3.6409
12.409,3.6326
12.414,3.6242
12.419,3.6156
12.424,3.6068
12.429,3.5981
12.434,3.5892
12.439,3.5801
12.444,3.5710
12.449,3.5617
12.454,3.5523
12.459,3.5427
12.464,3.5332
12.470,3.5233
12.474,3.5135
12.479,3.5035
12.484,3.4933
12.489,3.4831
12.494,3.4727
12.499,3.4622
12.504,3.4516
12.509,3.4409
12.514,3.4300
12.519,3.4190
12.524,3.4079
12.529,3.3966
12.535,3.3853
12.539,3.3738
12.544,3.3623
12.550,3.3506
12.554,3.3388
12.559,3.3268
12.564,3.3148
12.569,3.3026
12.574,3.2903
12.579,3.2779
12.584,3.2653
12.589,3.2526
12.594,3.2399
12.599,3.2270
12.604,3.2140
12.609,3.2009
12.614,3.1876
12.619,3.1743
12.624,3.1607
12.629,3.1473
12.634,3.1338
12.639,3.1202
12.644,3.1065
12.650,3.0929
12.654,3.0792
12.660,3.0655
12.664,3.0518
12.669,3.0380
12.674,3.0242
12.680,3.0104
12.684,2.9966
12.690,2.9828
12.694,2.9690
12.700,2.9552
12.704,2.9415
12.709,2.9278
12.715,2.9140
12.719,2.9003
12.724,2.8866
12.730,2.8728
12.734,2.8593
12.740,2.8457
12.744,2.8322
12.750,2.8188
12.754,2.8054
12.760,2.7920
12.764,2.7788
12.769,2.7655
12.774,2.7524
12.779,2.7393
12.784,2.7264
12.789,2.7135
12.794,2.7007
12.799,2.6880
12.804,2.6754
12.809,2.6628
12.814,2.6504
12.820,2.6380
12.824,2.6258
12.829,2.6138
12.834,2.6017
12.839,2.5899
12.844,2.5781
12.849,2.5665
12.855,2.5550
12.859,2.5436
12.864,2.5324
12.870,2.5213
12.874,2.5103
12.879,2.4995
12.884,2.4888
12.890,2.4783
12.894,2.4679
12.899,2.4577
12.904,2.4476
12.909,2.4377
12.914,2.4279
12.920,2.4184
12.924,2.4088
12.929,2.3997
12.934,2.3905
12.939,2.3816
12.944,2.3729
12.949,2.3644
12.954,2.3560
12.960,2.3478
12.964,2.3397
12.970,2.3320
12.974,2.3243
12.980,2.3169
12.984,2.3096
12.990,2.3026
12.994,2.2957
12.999,2.2891
13.004,2.2827
13.009,2.2765
13.014,2.2704
13.019,2.2645
13.024,2.2589
13.029,2.2535
13.034,2.2483
13.040,2.2433
13.044,2.2385
13.049,2.2340
13.054,2.2296
13.059,2.2256
13.065,2.2216
13.069,2.2180
13.074,2.2145
13.080,2.2113
13.084,2.2083
13.090,2.2056
13.094,2.2030
13.100,2.2007
13.104,2.1986
13.109,2.1968
13.114,2.1951
13.119,2.1937
13.124,2.1925
13.129,2.1916
13.134,2.1909
13.140,2.1904
13.144,2.1901
13.150,2.1902
13.154,2.1903
13.159,2.1908
13.164,2.1914
13.170,2.1924
13.174,2.1935
13.180,2.1948
13.184,2.1964
13.190,2.1982
13.194,2.2002
13.199,2.2025
13.205,2.2050
13.209,2.2077
13.214,2.2106
13.219,2.2138
13.224,2.2172
13.230,2.2208
13.234,2.2245
13.239,2.2286
13.244,2.2328
13.249,2.2373
13.254,2.2419
13.260,2.2469
13.264,2.2519
13.269,2.2572
13.274,2.2626
13.279,2.2683
13.284,2.2741
13.290,2.2803
13.294,2.2864
13.300,2.2930
13.304,2.2996
13.309,2.3064
13.314,2.3133
13.319,2.3206
13.324,2.3279
13.329,2.3354
13.334,2.3430
13.339,2.3510
13.344,2.3589
13.349,2.3672
13.354,2.3754
13.359,2.3840
13.364,2.3926
13.369,2.4014
13.374,2.4103
13.379,2.4194
13.384,2.4286
13.389,2.4381
13.395,2.4476
13.399,2.4572
13.404,2.4669
13.409,2.4768
13.414,2.4868
13.419,2.4970
13.424,2.5071
13.429,2.5176
13.434,2.5279
13.439,2.5385
13.444,2.5491
13.449,2.5599
13.454,2.5707
13.459,2.5817
13.464,2.5926
13.469,2.6038
13.474,2.6149
13.479,2.6262
13.484,2.6375
13.489,2.6489
13.494,2.6603
13.500,2.6720
13.504,2.6834
13.509,2.6952
13.514,2.7069
13.519,2.7187
13.524,2.7305
13.529,2.7424
13.534,2.7542
13.539,2.7664
13.544,2.7783
13.549,2.7904
13.554,2.8025
13.559,2.8147
13.564,2.8267
13.569,2.8390
13.574,2.8511
13.579,2.8635
13.584,2.8756
13.589,2.8880
13.594,2.9002
13.599,2.9126
13.604,2.9249
13.609,2.9373
13.614,2.9496
13.619,2.9621
13.624,2.9743
13.629,2.9867
13.634,2.9990
13.639,3.0114
13.644,3.0237
13.649,3.0361
13.654,3.0483
13.659,3.0608
13.664,3.0730
13.669,3.0853
13.674,3.0975
13.679,3.1098
13.684,3.1220
13.689,3.1343
13.694,3.1464
13.699,3.1586
13.704,3.1707
13.709,3.1829
13.714,3.1949
13.719,3.2070
13.724,3.2189
13.729,3.2310
13.735,3.2428
13.740,3.2547
13.744,3.2665
13.749,3.2783
13.754,3.2900
13.759,3.3018
13.764,3.3133
13.769,3.3250
13.774,3.3364
13.780,3.3480
13.784,3.3593
13.789,3.3707
13.794,3.3820
13.799,3.3933
13.804,3.4044
13.809,3.4156
13.814,3.4266
13.819,3.4376
13.824,3.4485
13.829,3.4595
13.834,3.4701
13.839,3.4808
13.844,3.4914
13.849,3.5021
13.854,3.5124
13.859,3.5229
13.864,3.5332
13.869,3.5435
13.874,3.5536
13.879,3.5637
13.885,3.5737
13.889,3.5836
13.894,3.5933
13.899,3.6031
13.904,3.6127
13.909,3.6223
13.914,3.6317
13.919,3.6411
13.924,3.6503
13.929,3.6595
13.934,3.6686
13.939,3.6776
13.944,3.6865
13.949,3.6953
13.954,3.7039
13.959,3.7125
13.964,3.7209
13.969,3.7293
13.974,3.7374
13.979,3.7455
13.985,3.7534
13.989,3.7613
13.994,3.7690
13.999,3.7766
14.004,3.7841
14.009,3.7915
14.014,3.7986
14.019,3.8057
14.024,3.8127
14.029,3.8195
14.034,3.8262
14.040,3.8328
14.044,3.8392
14.049,3.8456
14.054,3.8517
14.059,3.8578
14.065,3.8637
14.069,3.8695
14.074,3.8752
14.079,3.8808
14.084,3.8861
14.089,3.8915
14.094,3.8966
14.099,3.9016
14.104,3.9065
14.109,3.9113
14.114,3.9159
14.119,3.9204
14.124,3.9248
14.129,3.9291
14.134,3.9332
14.139,3.9373
14.144,3.9411
14.149,3.9450
14.154,3.9485
14.159,3.9521
14.164,3.9554
14.169,3.9588
14.174,3.9619
14.179,3.9650
14.184,3.9679
14.190,3.9707
14.195,3.9734
14.199,3.9760
14.204,3.9785
14.209,3.9809
14.214,3.9831
14.219,3.9853
14.224,3.9873
14.229,3.9893
14.234,3.9910
14.239,3.9928
14.244,3.9944
14.249,3.9959
14.254,3.9973
14.259,3.9987
14.264,3.9999
14.269,4.0010
14.274,4.0020
14.279,4.0030
14.284,4.0038
14.289,4.0046
14.294,4.0053
14.299,4.0059
14.304,4.0063
14.309,4.0068
14.314,4.0071
14.319,4.0074
14.325,4.0075
14.329,4.0076
14.334,4.0076
14.339,4.0075
14.344,4.0074
14.349,4.0072
14.354,4.0069
14.359,4.0065
14.365,4.0061
14.369,4.0056
14.374,4.0050
14.379,4.0044
14.384,4.0037
14.389,4.0029
14.394,4.0021
14.399,4.0012
14.404,4.0002
14.409,3.9992
14.414,3.9981
14.419,3.9970
14.424,3.9958
14.429,3.9946
14.435,3.9933
14.439,3.9920
14.444,3.9906
14.449,3.9891
14.455,3.9876
14.459,3.9861
14.464,3.9845
14.469,3.9829
14.474,3.9812
14.479,3.9795
14.484,3.9777
14.489,3.9759
14.494,3.9740
14.499,3.9721
14.504,3.9702
14.509,3.9682
14.514,3.9662
14.519,3.9642
14.524,3.9620
14.529,3.9599
14.534,3.9578
14.540,3.9556
14.544,3.9533
14.549,3.9511
14.554,3.9488
14.559,3.9465
14.564,3.9441
14.569,3.9417
14.574,3.9393
14.579,3.9368
14.584,3.9343
14.589,3.9318
14.594,3.9293
14.599,3.9267
14.605,3.9241
14.609,3.9214
14.615,3.9186
14.619,3.9158
14.624,3.9129
14.629,3.9100
14.634,3.9070
14.639,3.9039
14.644,3.9007
14.649,3.8975
14.654,3.8942
14.659,3.8908
14.664,3.8873
14.669,3.8838
14.674,3.8801
14.679,3.8764
14.684,3.8725
14.689,3.8686
14.694,3.8646
14.700,3.8605
14.704,3.8563
14.709,3.8520
14.714,3.8476
14.719,3.8432
14.724,3.8386
14.729,3.8339
14.734,3.8290
14.739,3.8242
14.744,3.8191
14.749,3.8141
14.754,3.8088
14.759,3.8035
14.764,3.7981
14.769,3.7925
14.774,3.7869
14.779,3.7811
14.784,3.7752
14.789,3.7693
14.794,3.7632
14.799,3.7570
14.804,3.7507
14.809,3.7443
14.814,3.7377
14.819,3.7311
14.824,3.7243
14.829,3.7175
14.835,3.7105
14.840,3.7034
14.844,3.6962
14.849,3.6889
14.854,3.6815
14.859,3.6740
14.865,3.6663
14.869,3.6586
14.874,3.6508
14.879,3.6429
14.884,3.6348
14.889,3.6267
14.894,3.6184
14.899,3.6101
14.904,3.6016
14.909,3.5931
14.914,3.5845
14.919,3.5757
14.924,3.5669
14.929,3.5580
14.934,3.5490
14.939,3.5399
14.944,3.5307
14.949,3.5214
14.954,3.5120
14.959,3.5025
14.965,3.4930
14.969,3.4834
14.974,3.4737
14.979,3.4639
14.985,3.4540
14.990,3.4441
14.994,3.4340
14.999,3.4240
15.004,3.4139
15.009,3.4037
15.014,3.3934
15.019,3.3831
15.024,3.3727
15.029,3.3622
15.034,3.3517
15.039,3.3411
15.045,3.3305
15.049,3.3198
15.054,3.3091
15.059,3.2983
15.065,3.2874
15.070,3.2766
15.074,3.2657
15.079,3.2548
15.084,3.2438
15.089,3.2328
15.094,3.2217
15.099,3.2107
15.104,3.1996
15.109,3.1885
15.114,3.1773
15.119,3.1662
15.124,3.1550
15.129,3.1438
15.134,3.1326
15.139,3.1214
15.144,3.1102
15.149,3.0990
15.154,3.0877
15.159,3.0765
15.164,3.0653
15.169,3.0540
15.174,3.0428
15.179,3.0316
15.184,3.0204
15.189,3.0092
15.194,2.9982
15.199,2.9871
15.204,2.9758
15.209,2.9647
15.214,2.9537
15.219,2.9427
15.224,2.9316
15.229,2.9207
15.234,2.9097
15.239,2.8988
15.244,2.8879
15.249,2.8770
15.254,2.8662
15.259,2.8555
15.264,2.8448
15.269,2.8342
15.274,2.8235
15.279,2.8130
15.284,2.8025
15.289,2.7922
15.294,2.7817
15.299,2.7715
15.304,2.7613
15.309,2.7512
15.314,2.7411
15.319,2.7312
15.324,2.7213
15.329,2.7116
15.334,2.7019
15.339,2.6923
15.344,2.6827
15.349,2.6733
15.354,2.6640
15.359,2.6549
15.364,2.6457
15.369,2.6367
15.374,2.6278
15.379,2.6190
15.384,2.6103
15.389,2.6018
15.394,2.5933
15.399,2.5851
15.404,2.5769
15.409,2.5688
15.414,2.5609
15.419,2.5531
15.424,2.5454
15.429,2.5379
15.434,2.5305
15.440,2.5233
15.444,2.5161
15.449,2.5092
15.454,2.5024
15.459,2.4957
15.464,2.4892
15.470,2.4829
15.474,2.4767
15.480,2.4705
15.484,2.4647
15.490,2.4590
